event_id,user_id,session_id,timestamp,event_type,voice_volume_db,asset_used,x_coord,y_coord
651cd1ad-c440-461b-838a-982e8b909477,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:57:35.724980,spawn_object,86.9,asset_gun_01,62.72,46.38
9aca50e5-85b2-4805-8c9a-5737f05797e7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:57:58.724980,spawn_object,87.5,asset_gun_01,94.62,60.87
8986b87f-bb7f-4ccc-bd71-6ee5730c1ce7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:58:22.724980,spawn_object,87.8,asset_gun_01,46.1,68.41
f3b6cf3b-8909-4c96-b906-2b07f2c9d417,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:58:35.724980,spawn_object,94.8,asset_gun_01,3.05,65.51
cbdf4d9a-cca3-41e7-b102-6e367133e3a5,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:58:54.724980,spawn_object,94.2,asset_gun_01,31.26,78.88
17a92643-39b9-4984-a678-4869c31e86b9,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:59:09.724980,spawn_object,73.6,asset_siren,98.52,70.99
5e042137-0a5f-4917-af77-0259ed06730e,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:59:30.724980,spawn_object,88.1,cube,59.98,3.75
add16f9d-1046-45b8-8fed-e0240b712ada,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:59:43.724980,spawn_object,81.4,asset_siren,7.41,82.57
79960bbf-4a75-4872-85c7-1a8e76d9108a,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 21:59:52.724980,idle,87.1,asset_siren,62.19,48.91
9b8e70bb-003b-4e45-859f-48c1299d2e1d,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:00:14.724980,spawn_object,62.6,asset_siren,96.59,18.53
13ddb951-f7c6-4931-948f-0801e5d2bd75,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:00:43.724980,spawn_object,94.2,asset_gun_01,20.81,74.61
a88404a9-ddcb-4990-8cc0-4640bc38bd65,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:00:58.724980,touch,88.9,cube,10.26,14.01
53c43787-b87c-4d3e-adb8-c76f54b1eddf,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:01:28.724980,spawn_object,83.2,asset_siren,19.24,12.34
7d5cddd5-f688-4d65-87d0-845a5a5e54c7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:01:50.724980,spawn_object,85.4,asset_gun_01,4.86,19.24
38403209-b931-4a65-ad25-c57d0564f444,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:02:10.724980,spawn_object,79.2,asset_gun_01,90.38,96.78
ac111cc9-2499-4709-9a5f-028e7fc7a7b2,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:02:36.724980,spawn_object,104.3,asset_gun_01,59.45,79.63
e852c1e9-1584-4fa6-88ca-ce45a4c39994,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:02:46.724980,idle,78.5,asset_gun_01,4.43,82.16
b20fbef1-9b38-4ef2-a2a9-d8e094c59265,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:02:56.724980,spawn_object,72.6,asset_gun_01,21.66,53.33
32f6d3f9-bc9d-45a7-95a3-b2131122001d,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:03:23.724980,touch,82.3,asset_gun_01,10.07,47.11
8b918fdb-60b8-4685-8c7c-e431104572fa,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:03:31.724980,idle,79.0,asset_gun_01,45.82,41.23
e6659c6d-08e0-4600-9f92-92c100323fe3,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:03:41.724980,spawn_object,92.0,asset_siren,97.2,36.14
e16df6e0-b133-48e5-b77a-ca7221d3ad72,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:04:03.724980,touch,83.4,asset_siren,41.36,15.48
09fb2a16-b74f-4436-be55-03d4041af54e,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:04:23.724980,spawn_object,75.6,asset_gun_01,47.04,97.06
5f4436d4-05e8-4a7d-b75f-e47ada3c5c4e,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:04:42.724980,touch,78.8,asset_siren,93.74,97.25
0a899b85-960b-4dcc-a4f3-034fde5b61f4,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:05:09.724980,spawn_object,84.2,asset_siren,11.18,42.46
7bfda154-26e5-49dc-9324-044cfa4e3c86,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:05:38.724980,spawn_object,89.3,asset_siren,28.14,22.0
fe2fbab2-2dfe-4823-9873-3f45f02bf6b3,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:05:55.724980,spawn_object,78.4,asset_gun_01,47.42,57.79
ad72b6c9-c34a-464d-945f-d8ab25d21de3,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:06:14.724980,touch,101.8,asset_siren,93.81,71.95
39651881-a181-4824-947e-cbe240ecc5b3,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:06:37.724980,spawn_object,83.2,asset_gun_01,3.32,45.84
083fc014-df22-4ccb-9aca-c0965ac7699d,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:07:07.724980,spawn_object,85.8,asset_siren,71.12,12.93
c3617a51-e5ac-4f3b-932e-a67425b003fd,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:07:17.724980,touch,85.1,asset_siren,60.27,31.37
14cc4a1a-92f6-4838-bf19-8ff3504dc97f,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:07:28.724980,touch,78.7,asset_siren,10.31,2.48
474f1d6c-bc4e-478a-94e3-ea7390a49188,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:07:52.724980,spawn_object,59.9,asset_siren,11.09,96.03
12b5e17e-7bd9-4313-b23c-e722f783e75e,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:08:10.724980,spawn_object,94.7,asset_gun_01,77.69,60.73
ecd42ed8-d71d-4a81-b3dc-7f8e6b9381af,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:08:22.724980,spawn_object,70.1,asset_gun_01,25.22,45.17
71bd39f0-994c-4e03-a2b8-72a5a0f261bc,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:08:49.724980,idle,85.7,asset_siren,97.77,41.67
690d45a2-c5c9-48be-8e07-3e8ec4749989,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:09:15.724980,touch,66.4,asset_siren,41.22,71.82
63dc70f9-fe70-4e64-b944-336c3c58b14d,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:09:22.724980,spawn_object,96.9,asset_siren,95.25,26.34
88dc45a8-9042-4b09-95a1-90225363004b,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:09:33.724980,spawn_object,77.2,asset_gun_01,24.83,20.04
e62ada10-ed9c-4f6b-8eb0-3569c0ec8148,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:09:50.724980,touch,85.1,asset_gun_01,59.85,8.31
848db090-c95f-4b2c-9023-ee48c251414a,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:10:15.724980,spawn_object,91.5,asset_siren,63.65,6.42
1405b2e4-e4cd-4c7e-bf91-58794ec53a33,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:10:41.724980,touch,96.6,asset_gun_01,46.81,93.38
52904b12-1730-48cf-8cfb-92eaa1af9616,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:10:47.724980,spawn_object,88.7,asset_siren,42.64,97.97
472e2390-c5d3-4eb8-b767-e8e4ef6778f7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:11:13.724980,spawn_object,94.1,asset_siren,79.14,81.77
ce3b443c-cc43-4af2-8d02-4383c7714f11,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:11:26.724980,spawn_object,105.7,asset_siren,61.8,36.09
939a16e6-2576-45ce-aae7-ef507b310031,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:11:49.724980,spawn_object,75.8,asset_siren,52.9,98.25
b38a6a44-c613-48bd-bc7a-7fc9f7534ff2,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:12:03.724980,touch,78.6,asset_gun_01,73.66,99.08
f40c4f1d-585c-4ad9-a1c6-ef71dc833a24,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:12:11.724980,spawn_object,76.8,cube,38.28,67.19
53371ea2-0dd5-4ee4-8332-639c41412486,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:12:25.724980,spawn_object,87.3,asset_gun_01,33.17,85.77
4be4b986-2eef-4cdd-805c-8f341fff1890,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:12:41.724980,touch,80.9,asset_gun_01,98.69,54.12
213d0af9-bdda-473b-89fe-29450baf1e08,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:12:56.724980,touch,96.9,asset_siren,56.07,56.5
54bac614-f754-4115-bc88-5110019bdd37,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:13:04.724980,spawn_object,83.8,asset_gun_01,75.24,32.03
e574957c-53de-464c-9e2d-1d745fc8bf60,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:13:09.724980,touch,100.3,asset_gun_01,18.79,0.86
b69dbcef-5556-4125-91fa-15ac0681e23c,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:13:39.724980,spawn_object,94.8,asset_gun_01,33.04,2.38
b1e65b14-bbd6-4c2b-b36a-4e686ff53034,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:13:57.724980,idle,73.1,asset_gun_01,6.51,27.51
56d98fba-0029-4f22-85d0-906b2b0d7bb2,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:14:07.724980,touch,75.1,asset_gun_01,14.57,13.15
f4adad85-939c-428e-bef2-fde0945cbd17,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:14:36.724980,spawn_object,65.3,asset_gun_01,35.63,29.32
bdf14f41-8f44-4b21-82fb-6197ec1986bf,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:14:51.724980,spawn_object,76.8,asset_gun_01,28.06,0.55
8f6381bf-4235-4a56-a5d3-d46a4a5e2053,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:15:17.724980,spawn_object,75.7,asset_siren,11.46,39.63
1686caf4-640b-4521-b490-44716c6233fb,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:15:40.724980,spawn_object,97.8,asset_gun_01,69.13,16.23
0579626f-6d8e-464b-824c-214bfd86dbda,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:15:46.724980,spawn_object,88.8,asset_siren,65.39,21.78
b9f58b57-4d4f-47f7-bc9b-005d625703b7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:16:07.724980,touch,73.3,asset_gun_01,77.3,87.84
91196bb2-d24f-4be1-b27b-5c6c039c04f7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:16:13.724980,touch,92.1,asset_gun_01,90.21,14.04
7312ae81-4171-40ae-bcac-6ae5255ee3a8,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:16:38.724980,touch,83.4,asset_gun_01,48.09,76.56
53db9232-34f5-4ff3-bda2-ab8add5bab5c,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,2026-01-07 22:17:00.724980,spawn_object,76.8,asset_siren,82.49,31.99
ae82be9c-d23b-4344-bf24-04170e8e6817,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:50:30.724980,explore,45.7,flower,15.74,19.15
18b42f5d-cc4f-4d66-884b-a247dd807387,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:50:50.724980,wave,43.3,flower,42.78,60.73
10a77340-d948-4708-a401-f39243a45fcb,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:51:14.724980,wave,39.8,cube,54.73,84.83
9b8c2cf6-dd24-4fb7-8367-553779e1e262,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:51:20.724980,explore,36.2,paintbrush,83.42,63.96
1c91bb11-ea2c-4162-a443-8c89620371d6,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:51:42.724980,spawn_object,37.5,paintbrush,88.88,7.61
913950ee-c258-42ae-9a21-14af6a8b51b0,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:52:08.724980,explore,42.6,paintbrush,82.71,32.6
ab54ad44-38c5-4f26-8ada-3b211d6b1c11,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:52:20.724980,wave,36.9,flower,32.4,78.9
495898d1-c651-4851-bb60-6ef34d0ccc92,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:52:38.724980,explore,36.6,flower,91.69,40.28
a6d35d28-f39b-47c4-92f9-194837622ce7,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:53:00.724980,wave,36.6,paintbrush,28.4,13.79
86ccbcaa-2785-4c0a-9a30-3579cfcfc566,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:53:23.724980,explore,39.8,paintbrush,39.48,4.09
95787678-78c4-4aca-b589-4f594b6b7bf2,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:53:44.724980,wave,32.2,paintbrush,61.66,79.34
97aa65ee-f45f-4189-8f8d-ccb99e488e06,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:54:02.724980,explore,36.8,cube,20.87,55.69
31d39546-bb01-4f9c-82dc-648fa92a9916,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:54:13.724980,explore,39.8,paintbrush,28.53,51.11
36e32ff9-f40b-4569-a160-a273fb79beb8,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:54:21.724980,explore,39.1,cube,26.93,5.34
b57a2b37-6ce5-44f7-80a9-c3c61d552b64,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:54:39.724980,wave,46.6,cube,91.77,4.74
536dfb78-5d64-4c9c-9e97-fd7a703dce34,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:55:04.724980,explore,30.5,cube,16.37,78.04
f7b17cb4-33b4-46c3-89ad-1c91e7c87d52,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:55:26.724980,wave,36.8,flower,36.37,69.09
5126a116-3215-44c8-a240-cd5dce4934e0,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:55:43.724980,wave,34.4,flower,96.78,0.97
6383a9e3-e4c4-4e67-92c7-e52fa6f3ed87,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:56:01.724980,wave,35.2,paintbrush,48.54,85.31
fd7f21b4-86d2-4e99-b6e0-4f1ccadc04d7,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:56:12.724980,wave,35.4,cube,25.76,71.95
a8c04138-2e5c-41cb-81ed-50de58c47a01,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:56:34.724980,explore,39.5,paintbrush,73.21,6.1
1ac5219a-8e91-4df6-94c2-70a6a5bd25da,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:56:56.724980,explore,39.5,flower,76.6,56.0
04a96552-f9a9-4393-8a13-dbb8fba5e489,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:57:24.724980,explore,33.7,paintbrush,54.62,95.0
7d7186c2-64a1-40a8-b242-8f8330a2aff0,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:57:39.724980,wave,42.7,flower,83.05,81.22
c1847e34-d424-4413-968d-7834edf05027,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:58:09.724980,spawn_object,36.2,cube,74.04,10.46
e52b3be2-09be-4204-b786-21d6df0b3f55,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:58:22.724980,wave,42.8,paintbrush,5.39,40.95
c2cf2717-4ae0-4292-b3ab-78fdc2617a11,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:58:51.724980,wave,44.8,cube,62.26,70.72
4e5f983e-f44d-4abc-8e08-e09999c851d1,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:59:09.724980,wave,47.0,flower,68.49,14.11
a801511c-0e79-4b3d-8ddb-c8ead75dc295,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:59:34.724980,explore,29.6,flower,11.47,82.89
822fc65c-12f8-4ecf-adcf-9a21116ceabd,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:59:52.724980,spawn_object,39.2,cube,89.73,14.74
717dec85-86d0-48e7-a98b-8b4ca3d9daeb,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 20:59:57.724980,explore,34.7,cube,19.08,74.02
2f905b05-21bc-4387-a677-a0c490d21c26,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 21:00:02.724980,wave,41.0,cube,98.22,70.25
afb9d918-2446-482c-9f91-93bacb0179af,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 21:00:32.724980,explore,37.9,cube,8.62,96.53
014b4892-8c6d-4274-8082-8270a2f6682d,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 21:00:44.724980,explore,39.4,flower,2.44,64.41
081f57cf-9ea7-4742-b53d-e533ba977eb5,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 21:01:12.724980,wave,32.7,flower,84.42,54.2
587f4d9e-4abb-456c-a572-a2fefb5b1e00,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 21:01:35.724980,explore,43.5,paintbrush,62.11,65.56
cc6abf0a-e62b-413b-a370-b5dfcbfdbfe9,3bb05088-681c-4b2b-ac03-566f8e25f3a0,5827e352-a832-480e-8eba-81f114fce7d7,2026-01-07 21:01:40.724980,wave,48.9,cube,24.1,76.66
ea973555-694f-4275-b20b-cbbdd5809b6c,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:04:16.724980,spawn_object,88.0,cube,87.94,65.45
69a6b368-6c99-48f1-9dab-7a3ec104e123,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:04:23.724980,touch,80.5,asset_gun_01,18.34,22.74
672363d1-cb2d-4c1e-9934-23c2fb445af0,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:04:37.724980,touch,86.4,asset_siren,35.45,95.75
5db369bb-679c-40ac-96d2-6e312d5c2717,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:05:01.724980,spawn_object,92.1,cube,26.27,72.63
624e0659-c143-4b23-9cd4-6de97af00161,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:05:26.724980,spawn_object,85.4,asset_gun_01,78.54,82.21
c4566ac8-2961-4a11-bd9f-d061dac94dfd,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:05:33.724980,touch,86.6,asset_gun_01,53.25,34.77
55effba5-579b-42dd-aa8d-44018737b17d,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:05:51.724980,spawn_object,69.6,cube,88.02,99.77
d229d7cc-d129-4f10-8400-bad70606f71f,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:06:15.724980,spawn_object,86.9,asset_siren,86.55,37.21
6da47b8b-1506-48dc-b853-462931bf4be1,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:06:31.724980,spawn_object,83.7,asset_gun_01,54.14,32.2
e3637d57-6994-4952-bfa4-e28ee5cbd676,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:06:38.724980,spawn_object,80.1,asset_gun_01,37.2,0.26
1cf23845-2ef9-41bf-b6e4-fb1a9083e516,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:06:49.724980,idle,64.8,cube,92.18,32.33
4b743434-8873-4265-b635-c4f338e389f3,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:06:59.724980,spawn_object,78.0,asset_siren,78.24,53.67
41fe9553-9559-43d7-812c-80fcfee9e3cb,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:07:16.724980,spawn_object,85.1,asset_siren,97.91,4.47
31f41a8b-9635-4863-87f4-8da72223e300,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:07:21.724980,spawn_object,63.6,asset_siren,38.58,16.06
7a43eff3-8a72-436f-8643-03f7326119c2,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,2026-01-08 02:07:27.724980,spawn_object,76.9,asset_siren,5.71,58.69
